"","Classical","Electronic","Folk","Hip-Hop","International","Jazz","Old-Time / Historic","Pop","Rock","MeanDecreaseAccuracy","MeanDecreaseGini"
"chromacqt.median.07",0.000438755712364006,0.000385329765473424,8.73855380490954e-05,-5.9986973076069e-05,0.00183348073299966,0.0018195715684579,0.000212158696403141,0.00017411462968823,0.000123278666996528,0.000553514898154001,1.71179994374604
"chromacqt.median.08",1.98585965079114e-05,-4.74345904117211e-05,-1.53404870434633e-05,9.26912843345328e-05,0.00252223590060003,0.00145819016698297,0.000156151456174991,0.000176574011447505,-0.000175117218429874,0.000468322624421666,1.65102688189457
"chromacqt.median.09",0.000100038906429847,0.000180943397967983,-4.19413205969319e-05,2.50240096454373e-05,0.00216567182646086,0.00129071999110131,0.000216430466773277,-0.000177515343703873,0.000282628944904615,0.000450341143786516,1.6440012535104
"chromacqt.median.10",0.000160014704122973,0.000113142644115489,1.92125516405796e-05,-9.26124071650234e-05,0.00157739688424538,0.00127216281065375,8.67962051208888e-05,0.000133826052838913,0.000110930047264111,0.000374946989522553,1.57035262203661
"chromacqt.median.11",0.00027381168024306,-0.00021558455811982,-0.000105096167679689,-1.93526661724328e-05,0.00181773957449694,0.00130977803245961,6.44038606291576e-05,0.000344180940281358,0.000480420709532328,0.000438805259864266,1.67800688680331
"chromacqt.median.12",0.000256800558011777,0.000121906036425004,-0.000143266496197387,-0.000114041940374993,0.00159565982865403,0.00198151507079981,0.000139583341044604,0.000145390048927773,0.000432850226929338,0.000485426002614458,1.66258640551302
"chromacqt.min.01",-0.000113803431817141,-5.93360982316609e-05,6.04455364725871e-05,0.000185938306158608,0.00242685657989314,0.00242297323084705,0.000303624924881074,0.000152945597565031,4.6312301718733e-05,0.000602512493998603,1.85770201103142
"chromacqt.min.02",0.00018534881388332,0.000216833072476765,1.40577588003619e-05,2.4393490916817e-05,0.00255308790418606,0.00167772437984392,-1.34411386746089e-05,8.04823295439873e-05,-0.000216907972857184,0.000504164866302167,1.60945888886154
"chromacqt.min.03",-4.41566716676791e-06,4.38629075769393e-05,0.000160348058075151,0.000164792202661322,0.00249440011311513,0.00137732047035084,0.000117594796073073,0.000477549954010553,2.6749154463152e-05,0.000547205055708171,1.56532647351438
"chromacqt.min.04",5.92193040349333e-05,0.000120440893017435,0.000417653473579721,2.39505647337384e-05,0.00140457753014443,0.00230359281778313,0.000213636632494714,3.27002181801088e-05,0.000209482831758704,0.000527415139580523,1.54659079395169
"chromacqt.min.05",0.000387410758502815,-4.07389654955497e-05,0.000203549747916561,9.72370958404299e-05,0.00215964317819819,0.00281003385704178,0.000368823449744491,0.000237386962995857,0.000111638600910419,0.000702827471588285,1.74147134536945
"chromacqt.min.06",0.000204238732288525,-3.39491880383588e-05,0.000176029847667563,0.000149292052415146,0.00183385606846121,0.0021286464131449,0.000382555392774837,0.000271892643970553,7.61756361070177e-05,0.000572118512110191,1.70663963170334
"chromacqt.min.07",0.000149026535293045,0.000150214574125888,-1.00804288536312e-05,0.000498754794467148,0.00169420953456764,0.00212818471507827,0.000183311546367453,0.000166313105766492,7.53467327877144e-05,0.000562062966946021,1.64300057881857
"chromacqt.min.08",0.000104008702735104,5.6476128063298e-05,0.000154534389508,0.000300032465290387,0.00229886285507706,0.00181676565748495,0.000590044820339317,0.000146354348168269,-0.000208459423243645,0.000587917206509976,1.80926288570622
"chromacqt.min.09",4.27735917059106e-05,5.0970610187439e-05,0.000213287988651535,0.000303585335083553,0.00208022408948271,0.00178664373626264,0.000851175675738286,0.000239947687578067,-3.79273059463313e-05,0.000612783488488976,1.77096120435877
"chromacqt.min.10",0.000120974857788771,-5.68999636726778e-05,0.000322678279319216,0.000207950874407645,0.00163572021971781,0.00119631530346056,0.000570184164454505,0.00041931041851244,-0.000293753096015203,0.000456596305164316,1.45356344822442
"chromacqt.min.11",0.000250894892277905,0.000133104674164909,7.68063650246139e-05,-0.000112605126923655,0.001318607945138,0.00149088015345042,0.000252085183876711,0.000269928531566389,6.89810068185144e-05,0.000407975805066453,1.45206943815948
"chromacqt.min.12",8.13453437144264e-05,0.00020655960664407,0.000130475689195971,0.000111491945414414,0.00298191136818272,0.00139493889722686,0.000291541782614848,0.000369956604908482,-0.000325366934844114,0.000587625823317594,1.61320915578848
"chromacqt.skew.01",0.000195832790779332,0.000326939379637139,0.000420123587269844,0.000131216866154474,0.00186068502170595,0.00132898991698119,0.000251763375468453,2.9974452539057e-05,-0.000153241028061187,0.000488436960097895,1.58898133415336
"chromacqt.skew.02",0.000287138123974462,0.000439094631660096,0.00030214624691323,0.0002371294971789,0.00316545467844085,0.00187964336194388,0.000170746154364017,0.000165937990106903,3.60833992924822e-05,0.000744620994770623,2.2446235285452
"chromacqt.skew.03",0.000237353701197395,0.00031416521695125,0.000204738210895378,3.00457928814508e-05,0.00247100871001682,0.00142747569265869,0.000168170160786347,0.000202997141191186,9.79215454454234e-05,0.000571451984242126,1.83723173767871
"chromacqt.skew.04",0.000252531487507467,-0.000206490621109819,0.000123747827450547,0.000113673187634055,0.00164417027489253,0.00156306474155227,0.000174023824579727,0.000154659566939119,0.000164089674934054,0.000437890197907283,1.74317616406128
"chromacqt.skew.05",0.000649787167038267,0.000254021579692665,0.000320182321754053,-9.63228260393973e-05,0.0013029359282492,0.00197238822139728,0.000101152121949669,-2.38520018740686e-05,0.000199798427794919,0.000521552962852277,1.65859668848388
"chromacqt.skew.06",0.000359318833477531,0.000297206305648871,-3.39479375932672e-05,8.22462715718573e-05,0.00263319409740798,0.00143505552872125,9.43569863645933e-05,-3.10636016577222e-05,0.000170447400381411,0.000558444542728423,1.77788743344035
"chromacqt.skew.07",0.000387030438836227,0.000159663114332959,-2.9395466755751e-05,-9.25523065975145e-05,0.00161353548504895,0.00137245704636478,5.79534581679054e-05,5.6174107349361e-05,0.000203915863439363,0.000414543314242783,1.79301492968578
"chromacqt.skew.08",-0.000164308372295935,7.01922966401173e-05,-4.44299057360021e-05,8.02268661837791e-05,0.00183345050142929,0.00118475319517158,0.00021866584474979,0.000239650400077032,6.53579267897784e-05,0.00038033559589056,1.6246404543093
"chromacqt.skew.09",-8.08696269548954e-05,-7.16761000192369e-05,2.72815445408787e-05,0.000204627628837737,0.0025012317814796,0.00155505622091973,0.000149624972822196,0.000133052566120438,0.000250074987123509,0.000516707271707122,1.67915018792856
"chromacqt.skew.10",0.000171162599540802,0.000129015030258809,-0.000136002586825083,0.000118569898061699,0.0015589037343891,0.00212803052049488,6.37225335097507e-08,-9.18676778380748e-05,6.4272903536214e-05,0.000445022692837525,1.72898152848062
"chromacqt.skew.11",0.000349420328073264,-6.68205929103516e-05,2.30043237430758e-05,8.49186042117641e-05,0.00198664880483662,0.00234085451229098,0.000200408373368666,2.86802935584714e-05,0.00051762841754897,0.000615789381285444,1.99404867226546
"chromacqt.skew.12",3.88325157911473e-06,-4.55899657164873e-05,3.11386164427831e-05,0.000188836374067296,0.00156155281796995,0.00129192748803866,9.05644500794411e-05,6.97181791852923e-05,0.000106509199852777,0.00036402742640219,1.66300715165272
"chromacqt.std.01",-3.37284790774512e-06,-7.04204746165202e-07,0.000310186902526742,8.27845281093894e-05,0.00178702102088948,0.00201152622165258,0.000227710553433787,-0.000123869724150541,1.43653288812309e-05,0.000483352778186848,1.76184218757267
"chromacqt.std.02",3.44552083812366e-05,2.48456822445461e-05,0.000251626743299925,1.03246416509438e-05,0.00261662108094633,0.00188060313897419,0.00017254625620513,1.57422459242634e-05,0.000916675572856722,0.000662507996143801,1.97975163843425
"chromacqt.std.03",0.00015276969644364,0.000438838493543499,2.14380028606386e-05,0.000201434767362903,0.00229445980614837,0.00183636257980526,0.000391902027422823,0.000148543583319574,5.12863481357214e-05,0.000614862943405222,1.91879846214487
"chromacqt.std.04",0.00036864579906461,8.08494698018448e-05,0.000638822559723398,-0.000208343662386689,0.00457289816129668,0.0046467665327739,0.000246958311273851,-9.06803084020369e-05,0.00436366399344829,0.00162488629938897,3.00247642259294
"chromacqt.std.05",0.000245288243148919,-4.33455065673538e-06,3.31250099649495e-05,0.000352100298448963,0.00220191905111574,0.0015087621679428,0.000114642562234241,0.000127750800571459,0.000365490311810774,0.000552053912733182,1.79145300787572
"chromacqt.std.06",0.000144964811031494,-1.05593614751266e-05,-0.000125640558161765,8.55565669350526e-05,0.00300405505945568,0.00237610041331285,0.000157697245294041,0.000218369587459364,0.000656078539947269,0.000734272113455685,2.02624861877747
"chromacqt.std.07",0.00019566932164195,3.4640557112832e-05,4.20529388772834e-05,9.54996278390614e-05,0.0025451388873117,0.00190613732156462,7.75938349705346e-05,-6.774328489741e-05,0.000153798986240613,0.000551300963822264,1.77750451229868
"chromacqt.std.08",0.000191337945834877,-2.62718536254476e-05,6.35119392063799e-05,0.000317502851837121,0.00374809059845634,0.00232175473054688,0.000243249712516339,0.000220274404535455,3.00485452093508e-05,0.000802635617715504,1.98563339355966
"chromacqt.std.09",0.000150911110571702,0.00034746302899699,0.000459840324313268,0.000351251292683492,0.0037338015543439,0.00256621050423908,0.000201350003367398,0.000436508424880429,0.000446921738674972,0.000963185636107613,2.53350464546297
"chromacqt.std.10",8.0944580929161e-05,-0.000258093952257716,0.000124005547557962,9.07227935175795e-05,0.00166143236655448,0.00164088665896432,0.000141818100461661,0.000242882398709017,-5.56431276794915e-05,0.000417641622528935,1.72937773230976
"chromacqt.std.11",-3.0323655861039e-05,0.000179409024767858,0.000381106918180936,5.04990441198837e-05,0.00249456680988751,0.00224184368340053,0.00052604183272771,2.13935675693995e-05,0.000164232652049978,0.000670101825464665,2.189623966991
"chromacqt.std.12",0.000266785083515556,0.000367106406289442,7.24901688756366e-05,-4.14044756906423e-05,0.00213687108269286,0.00187765052215129,0.000426162056093273,5.76145633053589e-05,0.00033931094102381,0.000619789851555063,1.9195343859931
"chromastft.kurtosis.01",-4.98553083803508e-05,0.000454892044103683,5.03413257387794e-05,0.00114039348704795,0.00234509180533587,0.00197694658567902,0.000120774925837919,0.000139851242604821,0.000689489576195958,0.000760719489180841,1.97298761801601
"chromastft.kurtosis.02",0.000321450444068173,8.33750912845271e-05,-0.000136291417919301,0.00141208608814453,0.00372941523851488,0.00329634491587615,0.000204744643155367,2.16574088033517e-05,0.000855236324636776,0.00108114318783732,2.49443935254188
"chromastft.kurtosis.03",0.000122965389412307,1.8405782639466e-05,0.000133794101790422,0.000600692903121711,0.00249364941505906,0.00200506432134105,0.000427181911405531,-7.12083380712013e-05,-9.052351868072e-05,0.000629526018495533,1.97791170288256
"chromastft.kurtosis.04",0.0002425127062481,0.000685909415040976,-1.88769789459916e-05,0.00147185090866162,0.00348247884324245,0.00407320145559171,0.000161299553303119,-1.57890871982936e-05,0.000396141717401818,0.00114636221893332,2.79517025045463
"chromastft.kurtosis.05",0.000288844985944563,3.76682317352746e-05,0.000162048902681139,0.000248248595902943,0.00131825448704807,0.00129007536065225,0.000237838904338606,0.000123011419131152,0.00015715430039849,0.000425934506205673,1.64994486259911
"chromastft.kurtosis.06",0.000625806065381898,0.000364451904016827,3.60855811768792e-05,0.000958974229347899,0.00193113579701589,0.00240943639086442,6.54630322178164e-05,-0.000130674425699189,0.000122009098062418,0.000714475305070883,1.9849978918224
"chromastft.kurtosis.07",0.000981847068487789,0.000258238878631023,-9.20025995631974e-05,0.000243445760968114,0.00426007037502078,0.00248758784066621,0.000269444349699419,0.000259567810576794,0.000526436667846649,0.0010043530635998,2.25790015400309
"chromastft.kurtosis.08",0.000222975301860866,0.00016710312470414,2.31610994363502e-05,-3.17258813066684e-05,0.00189282473842011,0.00338271303186752,0.000471986166812449,0.00023112207996646,0.000188179648447456,0.000733000552689845,2.04815969595944
"chromastft.kurtosis.09",0.000406402108167752,0.000108185515409832,-4.99958113615348e-05,0.000667165182621415,0.00580128525849407,0.00323419050068361,0.0002358843970524,-0.00030473073490065,0.000725544745892867,0.00118951657183033,2.49691007636216
"chromastft.kurtosis.10",5.96605792257889e-05,0.00036327273040081,0.000102185858399935,0.000694075135195468,0.00154587241612841,0.00174466423439527,-5.60033840353918e-05,0.000106291616628674,0.000623663646972326,0.000578251570616983,1.98331414866325
"chromastft.kurtosis.11",0.000389537598638609,9.62606157410816e-05,-2.42096677213436e-05,0.00106313542694577,0.00216991802457665,0.00226867954600774,0.000102459644857915,0.000120202726746241,0.000743766462216377,0.000756921635312617,2.31454084758557
"chromastft.kurtosis.12",0.00238548432650921,-0.000212284687116574,0.000614616411546206,0.000741961911672942,0.00262484277881217,0.00281486228497569,0.000117153377135723,0.000343565236628373,0.000442338638732238,0.00109229536699645,2.43027241927753
"chromastft.max.01",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.02",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.03",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.04",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.05",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.06",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.07",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.08",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.09",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.10",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.11",0,0,0,0,0,0,0,0,0,0,0
"chromastft.max.12",0,0,0,0,0,0,0,0,0,0,0
"chromastft.mean.01",0.000527120326307355,0.0033363883767426,-5.71950948312227e-05,0.000443606427140691,0.00417207947498214,0.00382029822160305,0.000283528561981821,-1.46452497885675e-05,0.00141673889222403,0.00156265758266072,3.1740031150603
"chromastft.mean.02",0.00114044936527949,0.00251774011590301,0.000121544733633148,0.00111071128252674,0.005632716910932,0.00354132441597818,0.00089706817578517,0.000316021783456177,0.000525761001372419,0.00176061809377204,2.59983540361648
"chromastft.mean.03",0.000923937112291328,0.000748852927900231,0.000511230629298987,-3.78922675960928e-06,0.00234956894520622,0.00243689522095436,0.00179610016138111,5.23863345682168e-05,0.000330469129257715,0.00100631899629514,2.21977123910472
"chromastft.mean.04",0.00281125128771328,0.00355539171970362,0.000107351058732453,0.0022782492946654,0.011189950791508,0.00794281436535482,0.00112981270467876,2.54816505645004e-05,0.00322235905245137,0.00361577180571169,3.64804524029414
"chromastft.mean.05",0.00263246617539606,0.000649888141525969,0.000205721850565825,0.000304271734656919,0.00263328544013832,0.00244389065412093,0.0028639338784414,-5.92777789880542e-06,0.00104854216135845,0.00138784070600361,2.17100030716026
"chromastft.mean.06",0.00167608609991054,0.00106126951335041,0.00026559542187906,0.000288409360000905,0.00459086495244161,0.00312768847654741,0.00258564528832564,-0.000193304831398456,0.000920718575344717,0.00158356348056055,2.2723086860348
"chromastft.mean.07",0.0046027430574028,0.00324336538879281,9.28738464400809e-05,0.00135415032458525,0.0146301817931009,0.00816776460248951,0.00518105668742928,0.000661029715878986,0.00442432957191378,0.00466237053831617,4.33774316615192
"chromastft.mean.08",0.000677866274339079,0.00060309349483601,-0.000124592484510022,0.000301099909080908,0.00489402274316352,0.00319129738868172,0.00126699664747942,5.25540875669675e-05,0.000160066600010767,0.00121314674763061,2.33610940276769
"chromastft.mean.09",0.00137261784131546,0.00130363017154939,0.000348005258168241,0.00106576892238217,0.00795034463090102,0.00440141408676238,0.000922022193511037,0.000169689534810303,0.000592375272994532,0.0020232258703886,2.65279321758363
"chromastft.mean.10",0.00157784485566466,0.00053264828648419,0.000136500457623957,0.000494972281795514,0.00375412257632585,0.00287181361483641,0.000896860304886991,0.000131955156232442,0.000805627346608631,0.00123385727513155,2.09027932287336
"chromastft.mean.11",0.000611337790379204,0.00183066815737171,0.000339437104225965,0.00120557962574944,0.00628904346875451,0.003305322166425,0.000180521642308425,-0.000133835163648103,0.000948738910608259,0.00161892272418558,2.56347495198566
"chromastft.mean.12",0.00297348275499633,0.00110564351604023,0.000374853304599391,0.00144575686458361,0.00786814326701847,0.00448574362025995,0.000463226064693314,0.000277951432709656,0.0013239111664385,0.00223761939468115,2.88211799832867
"chromastft.median.01",0.00108363477389735,0.00360901977979121,9.84004479904798e-05,0.00127606286203099,0.00740880579863084,0.00492783823530059,0.000766890620486166,3.0119737008917e-05,0.00234945585276008,0.00239461088519501,3.41368569923826
"chromastft.median.02",0.00216279003076509,0.0034738506979206,0.000147060264133082,0.0017233460468007,0.00804874536117629,0.00553502813177889,0.0012377648708883,0.000403069173347212,0.00125476449636842,0.00266706100038073,3.27281871346349
"chromastft.median.03",0.00117355832767365,0.00143772889333973,0.000341310184727354,0.000435452307907653,0.00469201313455319,0.00347665317873982,0.00176580665587947,0.000270372496684851,0.00146904432624927,0.0016706463122497,2.69640555547072
"chromastft.median.04",0.00458982982324505,0.00399567047779709,0.00103558699534419,0.00275747971092026,0.0152788165938288,0.00962396746303566,0.00469954788282048,0.0003724609305771,0.00484334097132541,0.00521075130739393,4.38052103037316
"chromastft.median.05",0.00418826154476163,0.00168061045673446,0.000310157070751805,0.000707686852427453,0.00739939463678075,0.00612895428320317,0.00293440953597689,8.03453303709632e-05,0.00225762141268019,0.00285779069841606,2.97870526195988
"chromastft.median.06",0.00389637817697088,0.0023873435799836,-7.40219079283993e-05,0.00124808393519161,0.00867248175209078,0.00623205693690749,0.00476277642114984,0.000122672060040315,0.00204402809463802,0.00326282851167084,3.45084597135824
"chromastft.median.07",0.00473507889600255,0.00464274236070664,-0.000312820588767307,0.00143715021815628,0.0211271232149014,0.0113601500498211,0.00764530941020031,0.000427340432877223,0.00612734637081451,0.006369457630408,5.35870855440382
"chromastft.median.08",0.00224130250013014,0.00355941002704916,-9.10067205811121e-05,0.00195891010593427,0.0161917896115426,0.00866277402566883,0.00422100400779365,0.000537384029154063,0.00170931918506771,0.00431362524098173,4.10883121755806
"chromastft.median.09",0.00384225303066645,0.00300197893835608,0.000673110388956975,0.00222046222227442,0.0144916824081232,0.00990419907942374,0.0074564781345408,0.000485389243676201,0.00256465955549273,0.00496016486586479,4.0751812806716
"chromastft.median.10",0.00355347306768803,0.001277771242816,-0.000273042511934333,0.00137831846557258,0.00790521559256393,0.00482541258721342,0.00188907650718101,0.000449639913705357,0.00142624553909319,0.00249030922596862,2.74515838078172
"chromastft.median.11",0.00304307052897681,0.00258139868722163,0.000734560156483048,0.00234658666631667,0.0145038242316644,0.00950185350313927,0.00149173571122018,0.000520610178262516,0.00237585047438152,0.00414791702759135,3.97038903205367
"chromastft.median.12",0.00316846086708076,0.00208654471909339,0.000476847185691121,0.00205068501524136,0.0144514287844889,0.00751113725542428,0.00137494087735535,0.000701018009939926,0.00274014039756734,0.00384934273060286,3.62272925480609
"chromastft.min.01",0.000829506079928753,0.000250326393625955,0.00025140442445587,0.000144530519581686,0.00170824918034522,0.00132941365329234,0.000292472238202901,0.000529398261988984,9.37578299139127e-05,0.000602962747849792,1.51136871596636
"chromastft.min.02",0.000538390846491102,0.000296938290220674,0.000196880759674912,0.00019292584509685,0.00133570402022837,0.00106731924104163,1.23468092659464e-05,0.000264532907072377,9.5729284822925e-05,0.00044618539992131,1.30079321009322
"chromastft.min.03",0.000403869440722172,0.000180334744192651,-0.000219481565885353,4.59988159384701e-06,0.00175474451952127,0.00134640765302209,0.00098190755210768,0.000242949348942514,0.000172095804345725,0.000533683729407923,1.3486699807504
"chromastft.min.04",0.000776392987175139,-3.06584405264081e-05,-3.76286826441009e-06,9.95136248362616e-05,0.00173798432133241,0.00111629783059929,0.000662752753202482,0.000318691204932827,6.92514423514342e-05,0.000526127093457181,1.32134566831019
"chromastft.min.05",0.000597498889291092,-0.000103571755705833,8.98460069162606e-05,7.1289684723069e-05,0.00183382574758596,0.00120077134285438,0.000690596799808084,7.34918698164876e-06,7.52007564890425e-05,0.000495182180383895,1.2307588158915
"chromastft.min.06",0.000716595301161981,-2.53594806156166e-05,0.000143404817002434,0.000264630137725119,0.00166940590677623,0.00142363380108589,0.00125162234442366,0.000130889161348277,0.000222093907839262,0.000641561174292474,1.38070936575201
"chromastft.min.07",0.00043124382178185,2.08060327033287e-05,0.000166058420909082,-9.3419345363075e-06,0.00160331377143487,0.00110633743397922,0.000546380738226688,0.000252909031815127,0.00014529784232186,0.000467973461745104,1.37206432337062
"chromastft.min.08",0.000518690695742348,0.000417058060081343,0.000218662802368767,0.000241892138526045,0.00189772258977656,0.00188989521188678,0.00076488425827276,0.000217903268543344,-1.28158914990364e-05,0.000685895255176764,1.44670412795305
"chromastft.min.09",0.000530560533367852,0.000134942843063369,-1.17292563716293e-05,4.52967577344775e-05,0.00195443393085471,0.00126989102020785,0.00096983497991117,0.000240311800895767,0.000217223537805468,0.000583397789506539,1.47371333510597
"chromastft.min.10",0.000683367801289165,0.000357497875764161,0.000313528392009066,-1.96337982749367e-05,0.00122181144455209,0.00160977556733548,0.000613798243358598,0.000198451355741765,0.000106798883168193,0.000564677932930911,1.43988811594994
"chromastft.min.11",0.000429025930828449,0.000455433016810627,5.81314967914009e-05,5.79369293713962e-06,0.00175426091788011,0.00142928779302688,0.000289560311454299,0.000387853060223445,0.000155334567498059,0.000554058968655236,1.39411804040455
"chromastft.min.12",0.00068464171758567,0.000293049265898612,-9.43476753741709e-05,6.85149904907033e-05,0.00237423095677853,0.00188302333364033,0.000159152978793074,0.000401637590247638,-0.000163534558827733,0.000621133236933294,1.54559306703866
"chromastft.skew.01",0.000357150835902228,0.00391840117758205,0.000307690170553571,0.000854413428851333,0.00461378793882211,0.00358452443407999,1.94305720696571e-05,0.000121602311707118,0.000741694683111875,0.00161895826653532,3.37533367576118
"chromastft.skew.02",0.00175674744830166,0.00450386670699774,-2.44785818400975e-05,0.00128632652085734,0.00688031098247002,0.00456643492442681,0.000980495545694837,9.67546791079017e-05,0.000613939813858593,0.00227824702270666,3.60579233260455
"chromastft.skew.03",0.000898576158551844,0.00143788095547717,0.000105533174964913,-0.00010197998771579,0.00264672527268706,0.00280407534896688,0.000879379884610302,1.98755010985698e-05,0.000452658181909781,0.00102436247028246,2.51901631691828
"chromastft.skew.04",0.0019063937167006,0.00309149273497864,0.000388370951579969,0.000485546755660544,0.00674210356872651,0.00486229639336185,0.000799537758110067,-5.16098593168928e-05,0.00113914524177958,0.00214316631285898,3.23728785502524
"chromastft.skew.05",0.00158222892552855,0.00125161843023041,0.000346466978379931,0.00029895027777626,0.0037460431077182,0.00354862281012388,0.00195176808721204,-3.80619848818198e-05,0.000663243826246515,0.00147456135184443,2.49596386034469
"chromastft.skew.06",0.0014443430885888,0.00193408842524375,0.00045143196555487,0.000529782989169686,0.00471128729985784,0.00385763494696361,0.00227998488330653,0.000208917411341413,0.000139602203948294,0.00171579136627544,2.70306470925932
"chromastft.skew.07",0.00228472815663459,0.00410176516755086,3.46625381646409e-05,0.000939477328703785,0.0118117014363503,0.0061874832595629,0.00302030855859272,9.08604947609416e-05,0.00307553854221067,0.00347725616026374,3.73249201520152
"chromastft.skew.08",0.000954274172615828,0.00223492176458752,0.000353427410478977,0.000269608219989567,0.00444688274855536,0.00390908353283997,0.00185760760400635,-0.000127263359347025,0.000904031261699496,0.00164780167198264,2.73575307561896
"chromastft.skew.09",0.00211156530996118,0.00233710061684502,8.00993105182651e-07,0.00116745772156425,0.00949199815032024,0.00504146129789343,0.00101435564081027,4.49427369766293e-05,0.000733769948263261,0.00244503603280531,2.99019599603425
"chromastft.skew.10",0.00122996285281409,0.000840484531317958,3.64083729341128e-05,0.00108107682845604,0.00471975964854025,0.00336948692588239,0.000959010792475314,-0.000611570141917951,0.000935539643870882,0.00139690996752387,2.2261122943662
"chromastft.skew.11",0.0035642810601317,0.00468306358444656,0.000210703509059847,0.00178961923438777,0.00967178231132718,0.0062457429370753,0.000744540619057674,0.000510205856215196,0.0011976313271911,0.00318771640161089,3.98510025537934
"chromastft.skew.12",0.00293441015887818,0.00169698864091812,0.000374748194172187,0.000996398706036585,0.00731473306943071,0.00433167390062402,0.00022798609134922,-0.000216826787006211,0.000763157936391687,0.00205238651566564,3.04965329896312
"chromastft.std.01",-0.000142388517234801,-6.5283094300037e-05,0.00010964340102259,0.000474562235008174,0.0028226518804048,0.00187912491661912,0.000120759677385376,0.000225222361280276,0.000898318571862543,0.000700176524736217,1.94560255268645
"chromastft.std.02",-1.95324982775582e-05,-4.13019265106812e-05,0.000126897841300752,0.00042082596375544,0.00226088730128172,0.00201325622469468,-2.65799809573188e-05,4.22225900466643e-05,0.000694895917607273,0.000603106870776877,2.109583629953
"chromastft.std.03",0.000455250308724695,0.000107402632395376,-0.000208267541347896,0.00086222377442251,0.00868409923392529,0.00333584045793827,5.03522544736622e-05,2.29145506059197e-05,0.000682994176767554,0.00156905779540495,2.57749993500278
"chromastft.std.04",-0.000193836187743567,5.23634676255401e-06,-1.40996245811651e-05,0.00111823236113579,0.0045574179259948,0.00604514265272234,2.0666800719516e-05,0.000371354392970846,0.00177722021492,0.00151295152382187,3.0650082222288
"chromastft.std.05",0.000151428763707322,0.000254413877953752,-7.94449468379146e-05,0.000358602960577221,0.00187727287368392,0.00155645654527224,-0.000132594906293846,1.65410264477931e-05,0.000295843057315442,0.00046671376330799,1.72293448303644
"chromastft.std.06",0.000152334317913808,-4.76276916491225e-06,0.000427088244164778,0.000591838987902406,0.00539257632360014,0.00354507009969476,0.000151634352421223,0.000417954145586666,0.000306751106623547,0.00120274541123213,2.4465619623276
"chromastft.std.07",-7.60462617901376e-05,2.07723160995014e-05,-1.18831442305273e-05,0.000344324744329282,0.00206057230412953,0.00151496142138295,-0.000176980349498207,6.29900451920854e-05,0.000349761744575238,0.000454351415519066,1.86414111835408
"chromastft.std.08",0.00018240113550952,0.000191902443652265,8.06974345821853e-05,0.000452253710122686,0.00497411749094314,0.00368801982996213,4.38855769955196e-06,0.00044443292945019,0.000704877922021613,0.00118271930841646,2.70364195242598
"chromastft.std.09",-9.43877530546528e-07,-7.29982262343539e-05,-9.26691857158522e-05,0.000718978434574677,0.00298425886604555,0.00271303104838428,0.000110906242629707,0.000144121999706288,0.00135730908288477,0.000865350439251923,2.1025144541526
"chromastft.std.10",2.60784766781114e-05,0.000297201856043051,3.46450165515103e-05,0.000901526652145592,0.00340137699917072,0.00169443529235114,7.74793011438592e-05,-0.000334057228819901,0.000625159940838979,0.000749967467563195,2.2351862133238
"chromastft.std.11",6.54577670122058e-05,2.49841765103429e-05,-5.83752381013687e-05,0.00125063280210801,0.00308954093851853,0.00305455530258386,0.000193721315290691,0.000312439805975552,0.000956173720141763,0.000981026595917323,2.48609726249037
"chromastft.std.12",-0.000107459356880788,0.000390087186600428,-0.000154258661794961,0.000471118261680903,0.0020328009770209,0.00174691516946728,-3.02397357243204e-05,0.000212046102243106,0.000367825651682722,0.000544513434756636,1.80183607260648
"mfcc.kurtosis.01",0.00187825077125935,0.000397169101892268,-7.29533038245761e-05,0.000546916855011711,0.00528896059340889,0.00600010337598645,0.00191940438630783,0.00027412150970011,0.00109946895680179,0.00191526442090365,3.86622319862794
"mfcc.kurtosis.02",0.000305696877485104,0.000767433297908506,0.000885834379333693,0.00130480754895909,0.00941933274353628,0.00563846324662162,0.000356162061533375,0.000128145021043113,1.90141891820567e-06,0.00207727247004218,3.3510069642834
"mfcc.kurtosis.03",-0.000116685811125374,0.000115146370697029,-7.5388359988897e-06,0.000275862431755758,0.00361405144741885,0.0042806016521235,0.000110274809016067,0.00010827784997096,0.0015502576393869,0.00110519918715783,2.87723309702764
"mfcc.kurtosis.04",0.000781765540459339,0.000171080242518901,0.00111169874672185,0.000724601393264053,0.00539573778278896,0.00718253033862684,0.000362073877953501,0.000605120550735488,0.000509042515369326,0.00187776690315569,3.56479486825635
"mfcc.kurtosis.05",0.00028536483944002,0.000394797188719857,-1.54042656293495e-05,0.00203126353491268,0.00236890763135969,0.00267822790765392,3.39899215126022e-05,-0.000173441314924902,0.000396592326851403,0.000891793753290177,2.5545347451666
